"2018","인천남동",566,10772,86129,19,152
"2018","인천논현",393,5621,43924,14,112
"2018","인천미추홀",725,0,65953,0,91
"2018","인천부평",477,7977,66634,17,140
"2018","인천삼산",466,8410,66791,18,143
"2018","인천서부",684,14489,121566,21,178
"2018","인천연수",446,7113,68525,16,154
"2018","인천중부",555,8597,57643,15,104
"2018","일산동부",481,9547,59774,20,124
"2018","일산서부",367,6415,48149,17,131
"2018","임실",122,472,3664,4,30
"2018","장성",141,929,5634,7,40
"2018","장수",101,410,2492,4,25
"2018","장흥",141,1229,7432,9,53
"2018","전주덕진",522,8316,73722,16,141
"2018","전주완산",572,9163,61016,16,107
"2018","정선",163,1352,9161,8,56
"2018","정읍",317,2835,20474,9,65
"2018","제주동부",469,10861,62879,23,134
"2018","제주서부",374,9372,39346,25,105
"2018","제천",264,3656,25668,14,97
"2018","진도",129,882,5645,7,44
"2018","진안",130,402,3827,3,29
"2018","진주",521,9036,66861,17,128
"2018","진천",165,2604,16020,16,97
"2018","진해",262,4074,24522,16,94
"2018","창녕",161,1470,7785,9,48
"2018","창원서부",320,6008,41727,19,130
"2018","창원중부",448,7516,43531,17,97
"2018","천안동남",417,9315,38873,22,93
"2018","천안서북",460,13487,81716,29,178
"2018","철원",128,999,7301,8,57
"2018","청도",120,939,7893,8,66
"2018","청송",105,579,3768,6,36
"2018","청양",132,654,4722,5,36
"2018","청주상당",360,7676,53452,21,148
"2018","청주청원",385,8641,53266,22,138
"2018","청주흥덕",516,10901,64076,21,124
"2018","춘천",481,8031,63720,17,132
"2018","충주",351,6215,37742,18,108
"2018","칠곡",237,4126,25565,17,108
"2018","태백",152,1089,9902,7,65
"2018","태안",170,1764,14998,10,88
"2018","통영",247,4457,20070,18,81
"2018","파주",581,12457,74155,21,128
"2018","평창",139,1220,7860,9,57
"2018","평택",823,21036,92709,26,113
"2018","포천",372,6356,39102,17,105
"2018","포항남부",433,6895,54413,16,126
"2018","포항북부",442,8301,55750,19,126
"2018","하남",278,5370,27831,19,100
"2018","하동",153,909,7452,6,49
"2018","함안",160,1663,3608,10,23
"2018","함양",134,880,5641,7,42
"2018","함평",128,677,5295,5,41
"2018","합천",162,927,3607,6,22
"2018","해남",208,1572,12527,8,60
"2018","홍성",213,2701,17267,13,81
"2018","홍천",193,2313,14474,12,75
"2018","화성동탄",418,26,887,0,2
"2018","화성서부",451,10887,38031,24,84
"2018","화순",166,1275,12682,8,76
"2018","화천",105,578,4400,6,42
"2018","횡성",135,1154,7702,9,57
