"2017","안양만안",425,8311,84734,20,199
"2017","양구",101,466,3302,5,33
"2017","양산",394,8273,65971,21,167
"2017","양주",306,6517,33357,21,109
"2017","양평",257,3474,26044,14,101
"2017","여수",513,9211,65057,18,127
"2017","여주",265,4404,30130,17,114
"2017","연천",161,1291,9081,8,56
"2017","영광",153,1419,8926,9,58
"2017","영덕",121,1363,7137,11,59
"2017","영동",149,1045,5380,7,36
"2017","영암",168,1691,9951,10,59
"2017","영양",82,363,1973,4,24
"2017","영월",139,928,6915,7,50
"2017","영주",224,2522,20790,11,93
"2017","영천",227,2906,18082,13,80
"2017","예산",179,1862,14992,10,84
"2017","예천",128,713,6214,6,49
"2017","옥천",137,1065,6901,8,50
"2017","완도",154,1521,7804,10,51
"2017","완주",205,1810,20009,9,98
"2017","용인동부",661,14856,100647,22,152
"2017","용인서부",356,7768,54481,22,153
"2017","울릉",55,209,2764,4,50
"2017","울산남부",632,12708,93069,20,147
"2017","울산동부",375,5722,40113,15,107
"2017","울산울주",377,6804,39406,18,105
"2017","울산중부",549,9678,70001,18,128
"2017","울진",140,1417,9240,10,66
"2017","원주",555,13584,78424,24,141
"2017","음성",214,3996,21256,19,99
"2017","의령",137,579,4996,4,36
"2017","의성",172,1054,7389,6,43
"2017","의왕",221,3135,18503,14,84
"2017","의정부",737,14254,101611,19,138
"2017","이천",358,7971,49609,22,139
"2017","익산",503,8157,66319,16,132
"2017","인제",120,764,4856,6,40
"2017","인천강화",208,1850,9674,9,47
"2017","인천계양",482,8192,72475,17,150
"2017","인천남동",554,14783,87323,27,158
"2017","인천논현",391,1191,11952,3,31
"2017","인천부평",470,8945,68155,19,145
"2017","인천삼산",457,8967,68222,20,149
"2017","인천서부",671,15245,120191,23,179
"2017","인천연수",436,7770,68241,18,157
"2017","인천중부",548,7938,57721,14,105
"2017","일산동부",473,10527,62024,22,131
"2017","일산서부",357,6348,47654,18,133
"2017","임실",122,510,3633,4,30
"2017","장성",138,1088,5606,8,41
"2017","장수",101,423,2288,4,23
"2017","장흥",140,1171,7091,8,51
"2017","전주덕진",521,8069,74633,15,143
"2017","전주완산",555,9438,63751,17,115
"2017","정선",159,1535,9723,10,61
"2017","정읍",310,2844,20720,9,67
"2017","제주동부",451,12931,73258,29,162
"2017","제주서부",364,10255,40440,28,111
"2017","제천",261,4076,28720,16,110
"2017","진도",127,934,5789,7,46
"2017","진안",127,380,4456,3,35
"2017","진주",510,10275,71834,20,141
"2017","진천",159,2512,15457,16,97
"2017","진해",253,5169,27188,20,107
"2017","창녕",158,1701,7414,11,47
"2017","창원서부",320,6555,40702,20,127
"2017","창원중부",421,8787,44471,21,106
"2017","천안동남",406,8433,36155,21,89
"2017","천안서북",442,13949,82181,32,186
"2017","철원",125,892,7270,7,58
"2017","청도",118,1125,7352,10,62
"2017","청송",100,590,3694,6,37
"2017","청양",131,594,4634,5,35
"2017","청주상당",350,7409,53524,21,153
"2017","청주청원",377,8943,56163,24,149
"2017","청주흥덕",493,11546,64086,23,130
"2017","춘천",470,9632,70517,20,150
"2017","충주",344,6458,39211,19,114
"2017","칠곡",229,4686,27159,20,119
"2017","태백",151,1233,10102,8,67
"2017","태안",162,70,1152,0,7
"2017","통영",240,4997,20145,21,84
"2017","파주",563,13754,62261,24,111
"2017","평창",138,1449,7569,11,55
"2017","평택",803,22626,94701,28,118
"2017","포천",353,6894,39732,20,113
"2017","포항남부",421,8074,54712,19,130
"2017","포항북부",431,8734,54367,20,126
"2017","하남",259,5385,28526,21,110
"2017","하동",150,948,7106,6,47
"2017","함안",157,1800,3135,11,20
"2017","함양",131,973,6100,7,47
"2017","함평",121,671,5152,6,43
"2017","합천",158,1109,3647,7,23
"2017","해남",204,1738,13283,9,65
"2017","홍성",210,2545,18159,12,86
"2017","홍천",189,2682,15249,14,81
"2017","화성서부",438,11392,38660,26,88
"2017","화순",161,1172,12745,7,79
"2017","화천",104,550,4692,5,45
"2017","횡성",134,1394,7755,10,58
